"gene","all15_adjusted_technique_logFC","all15_adjusted_technique_FDR","fresh11_logFC","fresh11_FDR","fresh_no_prior_treatment_logFC","fresh_no_prior_treatment_FDR"
"CCNT1",-0.0139082756879849,0.987676987381042,-0.00941274345861801,0.980444404085137,-0.0184889642354742,0.973942463195293
"RND1",-0.419771902402078,0.802175895468196,-0.356242799374615,0.635447363508042,-0.573162885775561,0.376391918003978
"FKBP11",-0.0632249223730193,0.971135027358867,0.00355164246124043,0.995684435589003,0.00520200968716617,0.995773281816741
"ARF3",0.125519120723137,0.782623892877722,0.0986478778027172,0.710672050386581,0.108661343494366,0.727883969205406
"DHH",0.144084260230358,0.975727322813314,0.116857674799553,0.905085305148835,0.0242829807788412,0.986478173220917
"TUBA1B",0.376006263960252,0.842460010275105,0.239932601422238,0.566135177186251,0.286558404017659,0.423555964292071
"TUBA1A",-0.0706585501395374,0.987232790302631,-0.0472978905239841,0.916294702011649,-0.105101317670787,0.822412053739223
"TUBA1C",0.222770966094924,0.711490060174052,0.185950825828455,0.606866700507509,0.220712094914923,0.518056166425906
"SPATS2",-0.101480520983312,0.91971507233412,-0.0401995835416895,0.93057810366106,-0.109692486572752,0.781235478015081
"FMNL3",-0.078387422538618,0.959145885464539,-0.0686942876882633,0.901553497791501,-0.159844024104534,0.763653082700191
"TMBIM6",0.161035747821135,0.878233515505605,0.0589205581191653,0.847772458993982,0.0366074003786425,0.91792160187035
"NCKAP5L",-0.0620191136267006,0.958007726819188,-0.0320575951129229,0.942235289270853,-0.103943428473143,0.753392468267112
"COX14",0.117544407300685,0.985214763269641,0.133474435395942,0.655885041836434,0.176795000046581,0.58016139300506
"AC074032.1",-0.0524061875636062,0.972032683928677,0.0212131063193684,0.968736910528144,0.0120577260908648,0.988199008429316
"LIMA1",-0.150914643914482,0.916339396900937,-0.0775676425466743,0.881734569107956,-0.159578300430072,0.745915883672409
"LARP4",0.0595821187318133,0.964462552585652,0.0419651509117516,0.93914373777039,0.0446481614975649,0.941625568315302
"DIP2B",-0.171836228141356,0.847763278066247,-0.143044307588518,0.73101121462528,-0.218176377336693,0.549104828248253
"METTL7A",0.0528825385082415,0.975333653661194,-0.041582783028805,0.925773221047207,-0.00612541854527107,0.992015271357945
"SLC11A2",0.0144040167057514,0.989020511532505,-0.00130270116983075,0.998499665775541,-0.00250813551050727,0.997315950306238
"TFCP2",-0.200557781952744,0.740956428327799,-0.114267547263181,0.713923131494012,-0.165504734268468,0.643946550076799
"DAZAP2",-0.0059472948362835,0.990850390543415,-0.0188545910227755,0.956240560346755,-0.0377210238076881,0.914685256526293
"BIN2",0.0331909526000412,0.98469852697543,0.0660237898098785,0.864719214956426,0.0174769533214366,0.975167068916286
"SLC4A8",-0.187437230211191,0.888570841393027,-0.105041179730193,0.882550819749609,-0.181542232350789,0.770410127202137
"ACVRL1",0.65354357995397,0.836203256481455,0.409234000489894,0.761146693087719,0.406122506074852,0.795406030704316
"GRASP",0.288222183497152,0.861442531698028,0.279568919583817,0.648952690695537,0.402878367344427,0.409032030750506
"NR4A1",-0.454344483718266,0.838402292005806,-0.176823203354882,0.728626054491622,-0.337933151525979,0.455729469688749
"ATG101",0.351211360535362,0.59030874370855,0.300973575455877,0.539909812541728,0.310231324563939,0.366301588657365
"KRT8",-0.237382374859066,0.912249710023291,-0.0949419153084794,0.921322498525649,-0.105300196274697,0.915621533171765
"KRT18",0.0576403109756737,0.987676987381042,0.0427999255628538,0.975940010120607,0.213225006370534,0.865099971242924
"EIF4B",0.08869115343058,0.90892413263569,0.0423418267655275,0.896278780728954,0.0493322036325741,0.877069431682963
"AC068888.1",-0.24784309417694,0.790872788088734,-0.152520707043427,0.781746921621551,-0.246412670631737,0.661047764554629
"TNS2",-0.180342810282362,0.946978282166981,-0.202977289945266,0.80668779254726,-0.222095059924168,0.810255859833895
"IGFBP6",0.385796997528095,0.949591008943738,0.348493960573695,0.837201784480071,0.33119032861304,0.850173416597071
"CSAD",-0.161392955657587,0.863683229367313,-0.0895811833747368,0.847807356732724,-0.142470456492611,0.75094423486302
"PFDN5",0.158252388007221,0.937295590475388,0.115955577553914,0.75199825351363,0.166750264549143,0.651919872916144
"C12orf10",0.336096061219769,0.908677802519192,0.241590029493096,0.567754820711177,0.347453083130414,0.41778242206138
"PRR13",0.107943560680997,0.889425496930046,0.0605529535364228,0.872107878894087,0.0877534918529639,0.822669529808433
"PCBP2",-0.037010051088849,0.975727322813314,-0.053176502705579,0.891507633403955,-0.0934515650642072,0.822727876050727
"ATF7",-0.0320459069937327,0.975195695221014,0.0142394600304376,0.967149837859175,0.03972038409879,0.914685256526293
"ATP5MC2",0.0626799663243004,0.986740807946813,0.0279667530878985,0.956240560346755,0.0656853927647596,0.845622083388679
"CBX5",-0.123567097747176,0.828334591120586,-0.0787068300796046,0.772736528109056,-0.108606986247139,0.732182402937651
"HNRNPA1",0.175420884896295,0.886520545100434,0.0721383710655467,0.877318442258331,0.118042746834035,0.730126078664102
"COPZ1",0.271175335575515,0.838228110296931,0.164926449889308,0.611358970767471,0.212322991742425,0.496946036196299
"GPR84",-0.158059725132605,0.882264046366445,-0.0886860037736997,0.852606556437145,-0.0899103073195968,0.860203241922161
"ZNF385A",0.0637905733531485,0.958007726819188,0.0169497985315328,0.971939469693547,-0.065737003568067,0.871237072166292
"ITGA5",-0.0609968371628195,0.969952634197529,-0.0742045600079248,0.879318949048446,-0.14088304650471,0.722252774202751
"NCKAP1L",0.00926136369571565,0.989701309603352,5.67019176817121e-05,0.99967840875972,-0.0111952514157754,0.980101463111603
"ITGA7",0.252208648893523,0.943083225919622,0.150794426714373,0.897313193969235,0.0762140546390627,0.957032935111442
"BLOC1S1",0.172527512525334,0.975195695221014,0.19510155785773,0.635776070989967,0.264547456190625,0.533803753509296
"CD63",0.298004568778728,0.935479761500471,0.199936871007989,0.539909812541728,0.224922488267481,0.486708653561664
"GDF11",0.101141973988864,0.935479761500471,0.106281443387309,0.792119220424349,0.107393769609938,0.829309687795442
"SARNP",0.0440701571839846,0.975195695221014,0.0569177760440388,0.894114216309383,0.0660690084966548,0.893629713478255
"ORMDL2",0.136624621850051,0.952615382903687,0.132682711109996,0.758083011260247,0.230833041329581,0.576643274398569
"MMP19",0.11039237104933,0.946978282166981,0.132195656939449,0.823408681057155,0.157992100878413,0.789490414149243
"RPS26",0.328388888272367,0.935853944284842,0.159219431110911,0.867775140580767,0.273256849908049,0.747613075358224
"ERBB3",-0.756962411491214,0.805297296612406,-0.563091902195439,0.666673305112669,-0.706964707573008,0.524568846667637
"PA2G4",0.203371538378454,0.85325053155458,0.123227108127675,0.748496417662075,0.168795135868622,0.690501665017355
"RPL41",0.0447223125956782,0.987381297202584,-0.0120142756931339,0.975491710400042,-0.0127645687821718,0.979218528186553
"MYL6B",0.146547195744002,0.847763278066247,0.154679373109718,0.635776070989967,0.122224529531715,0.7534479473143
"MYL6",0.125531635662189,0.974793128542308,0.113020560046002,0.707016966668684,0.0898850192721697,0.79074754214483
"SMARCC2",-0.0503943248667104,0.946978282166981,-0.0534670891704793,0.865887045284762,-0.0556802843142094,0.862868032693816
"CNPY2",0.0767963078376739,0.949591008943738,0.0586442856611986,0.840535117059591,0.0651544639789467,0.849064773420446
"IL23A",-0.051821027636635,0.987676987381042,-0.0498764214493335,0.974061650661939,-0.0986650523662296,0.957032935111442
"STAT2",0.102327357304696,0.952093474531886,0.117540682423901,0.839806827180451,0.179819640821738,0.759954651839089
"RBMS2",-0.107805466519833,0.888338548189388,-0.0534085096084411,0.875077046802286,-0.0490648594753911,0.902643232023022
"BAZ2A",-0.0219224858336069,0.986243996198961,-0.0341809978327908,0.899623541499922,-0.0578247584939064,0.852402427152772
"ATP5F1B",0.321295171736267,0.877674649062151,0.181583314614478,0.59186078503092,0.220327377589266,0.486708653561664
"PTGES3",0.303551747809683,0.703140119270108,0.170560653801696,0.655885041836434,0.221402882875554,0.57608720313013
"NACA",0.216923764608728,0.937295590475388,0.119959198261563,0.712661164701235,0.165721775733208,0.52344642197819
"NAB2",0.158380954044199,0.92417531528931,0.0845064654901515,0.903307056619906,-0.0728621206895629,0.917329402121426
"LRP1",-0.138724413792526,0.833142182210715,-0.0888008115710114,0.755206261592226,-0.17267031985571,0.562754315836961
"NDUFA4L2",0.443968811442523,0.937120241257205,0.316492239586978,0.856292466956988,0.115823045449186,0.951715326242549
"R3HDM2",-0.164752016877758,0.818540501639485,-0.0892153347249361,0.774038913251,-0.0837418759144582,0.82698508921934
"ARHGAP9",0.000718536444278597,0.999861953973754,0.0465217637443527,0.914172578664351,-0.0340509797373673,0.945814612664551
"DDIT3",0.110742845009792,0.956660628690128,-0.0173379203319677,0.974809239121588,-0.0451588835426618,0.936813512881953
"DCTN2",0.362049322957347,0.620497879203569,0.285443518346074,0.562788400441728,0.37706036926266,0.441384111538575
"OS9",0.263013389175554,0.663401121515774,0.209949209409437,0.572932137442038,0.205358429832422,0.617670448466621
"TSPAN31",-0.045593053903423,0.969952634197529,-0.00478028235138054,0.99159047822418,-0.0278671911922913,0.95239205448095
"CDK4",0.165322636756403,0.871146086444017,0.111229481272001,0.736250818799569,0.147328223916863,0.661047764554629
"CTDSP2",0.0391912778279417,0.972032683928677,0.0115646897435888,0.976759332932075,0.0168303131711509,0.976901867362516
"SLC16A7",-0.661752122699083,0.621568271941873,-0.55363966587649,0.539909812541728,-0.638594111317684,0.423413080779875
"TAFA2",-0.196774142480785,0.831586301123345,-0.129795354351106,0.78785297839852,-0.272598612247783,0.510146919208901
"USP15",0.0995887129157565,0.885618959136343,0.0531131601045365,0.863236341606518,0.0390192930136096,0.919503351899239
"MON2",-0.160975049811458,0.724801913381678,-0.125868141327362,0.635990683333229,-0.140124119454286,0.636109896753566
"PPM1H",-0.858644268519312,0.607226415643211,-0.623197705839181,0.542757682203866,-0.726237911273372,0.486708653561664
"SRGAP1",0.103507642636781,0.953336275938538,0.0869123676667448,0.900323824869838,0.114690256759873,0.876952946308714
"C12orf56",-0.83490651832216,0.832510365260709,-0.596927020855369,0.756597469657113,-0.850367555343336,0.591317813247651
"XPOT",-0.28147164122662,0.635516616998435,-0.222495296450784,0.539909812541728,-0.296429221032446,0.427789007407824
"TBK1",0.0298804332540865,0.986243996198961,0.0181820683011475,0.971939469693547,0.00440412650269252,0.995386539319373
"RASSF3",-0.0711713842651899,0.946978282166981,-0.0626429251906273,0.881632809852023,-0.0765500365703256,0.868416651730548
"GNS",0.0548997009680198,0.941362866167704,0.0331670028889319,0.923108484360897,0.0608281026649019,0.85616728220344
"LEMD3",0.0830716926786109,0.915615419264746,0.0296524432355323,0.93914373777039,0.0345237806434263,0.936448042244929
"MSRB3",-0.150379600878997,0.971355958945572,-0.137648697913789,0.928286835787809,-0.249222985621714,0.848852976435192
"LLPH",0.0674330615756371,0.94773109868261,0.0396513521587728,0.933850507025293,0.00865588470933341,0.988350014201583
"TMBIM4",0.0674624622362756,0.946978282166981,0.0473349215928895,0.905085305148835,0.0582405939484733,0.879642667300819
"IRAK3",0.155554293278435,0.915615419264746,0.117065519658726,0.856449746085977,0.174718250838954,0.772624969369292
"HELB",-0.0758519367887624,0.968529247878935,-0.0402303337968057,0.950352759818587,0.0120018189267175,0.988199008429316
"CAND1",0.114353070312907,0.807253920198163,0.0932804255713468,0.710096358443432,0.0981729386675571,0.741356866789519
"RAP1B",0.257463553419986,0.635362086335881,0.18536300351659,0.567636892317067,0.250368695480681,0.423555964292071
"SLC35E3",0.0857529282838599,0.937120241257205,0.0426356351643422,0.933850507025293,0.0910969565507504,0.847825706357294
"MDM2",-0.0690776037930938,0.951610900208567,-0.0608603401686488,0.882796185416272,-0.131096911489672,0.75070515447857
"CPM",0.0966550524444564,0.972747459822463,0.0306356120130988,0.975491710400042,0.143542482637314,0.868416651730548
"CPSF6",0.0136178419723561,0.987676987381042,-0.00587440543659061,0.98706524090344,-0.0687915015238773,0.851564929770219
"LYZ",0.0726817454992982,0.975727322813314,0.0517530864513901,0.950670754810894,-0.0265297151709812,0.977290579703121
"AC020656.1",0.507315162057403,0.888241285587719,0.476086287766392,0.774038913251,0.45305739926313,0.756710409736756
"YEATS4",0.191008486444978,0.838228110296931,0.144261699499735,0.728626054491622,0.184177248240785,0.677246287404597
"FRS2",-0.117994082864794,0.882264046366445,-0.0725781879992193,0.867775140580767,-0.112040014574604,0.807005377837559
"CCT2",0.214992933855807,0.747983371903506,0.162979818628158,0.684998140446946,0.187463086515434,0.649385841518366
"AC025159.1",-0.457726180380023,0.620497879203569,-0.347552001617866,0.539909812541728,-0.530492814774075,0.259680302569623
"CNOT2",-0.0101476499510259,0.987676987381042,-0.0201983432276912,0.95050569742153,-0.0149363296505123,0.970471175880853
"KCNMB4",-0.260725095366616,0.920800560535454,-0.227939227880407,0.707016966668684,-0.333661996861288,0.591317813247651
"AC025569.1",-0.985887128587959,0.678171418041482,-0.748486174335817,0.602584390525497,-0.856010388533846,0.562754315836961
"PTPRB",-0.171036803874932,0.974835902782104,-0.0240166762625286,0.990471492962637,-0.139062945210606,0.947445661086935
"TSPAN8",-1.02126486243922,0.840467050491297,-0.7558315068583,0.728626054491622,-0.936667500383818,0.627393320038457
"ZFC3H1",-0.0788278874256302,0.921066009650058,-0.0639822489593627,0.848374793858531,-0.127021035705498,0.650528466704383
"THAP2",0.055345637548126,0.98469852697543,0.0467226583532796,0.960450451875729,0.143626372907239,0.845504483011055
"RAB21",0.0576407571912882,0.952093474531886,0.0122933535353254,0.975491710400042,-0.0123673051751477,0.979218528186553
"TBC1D15",0.134073547216591,0.877773795297427,0.046059372166036,0.909150653559537,0.0545481817983799,0.900089393092193
"TRHDE",0.200805351438007,0.943454646328941,0.0891404843717841,0.944654221389336,0.290303842814418,0.661047764554629
"ATXN7L3B",-0.0351585507396727,0.987060796028084,-0.0684089613922242,0.877318442258331,-0.0717712516504468,0.892914964963681
"CAPS2",-0.173819192353548,0.989020511532505,-0.136610466092779,0.825928810266268,-0.196701080718449,0.763401414502149
"GLIPR1",-0.0713244328158261,0.956660628690128,-0.0735558651819971,0.865887045284762,-0.109848756824479,0.737870328721417
"KRR1",0.00633156815017139,0.992241705121031,0.0406808452157424,0.920131556294179,0.0415903936284052,0.922709833813539
"PHLDA1",0.280270650970376,0.937120241257205,0.0930395009034565,0.913601001699949,-0.00538204255810242,0.997113640321465
"NAP1L1",0.0810641720862831,0.957608581799535,0.00972477781560763,0.983695951086117,0.0459485749445253,0.928617999980495
"OSBPL8",-0.0322072037822686,0.975727322813314,-0.0536709473228052,0.875077046802286,-0.0788616512982944,0.812456792848887
"ZDHHC17",-0.0908746705415683,0.903608037062864,-0.080933199427169,0.806409740187469,-0.0984209259953663,0.807005377837559
"CSRP2",-0.273958139948593,0.916339396900937,-0.166458287955397,0.865887045284762,-0.258218748887014,0.754590891845521
"NAV3",-0.274410959260226,0.967203858991469,-0.333352936398353,0.865887045284762,-0.527815870770527,0.72114752113053
"PAWR",-0.210035092821976,0.945421051661546,-0.224279378680871,0.860287205518009,-0.418305934022329,0.674363867120955
"PPP1R12A",0.0771448665729945,0.915615419264746,0.0525600026537768,0.873569703523446,0.0757800217250314,0.801475140049363
"LIN7A",-0.151364577651357,0.959248300621966,-0.147090138086655,0.875077046802286,-0.046920310050605,0.96749032534522
"ACSS3",-0.860707185615904,0.708906209861552,-0.58144688163708,0.610562468549926,-0.794223565494857,0.454646209978998
"CCDC59",0.125969571844266,0.951610900208567,0.0324713189375819,0.932741847993677,0.0334167238470191,0.937464884225664
"METTL25",-0.146200336291543,0.871146086444017,-0.0982999435060058,0.834449139647509,-0.120324323860286,0.829258805841472
"TMTC2",-0.246413522453974,0.842482482599777,-0.170780410145308,0.805882240027355,-0.230903005101879,0.761963622549989
"MGAT4C",-0.0518128597422563,0.990850390543415,0.110500651630882,0.968335359712799,0.00496519411212544,0.998801924059983
"CEP290",-0.154118867155124,0.813674485940211,-0.11072422166357,0.728626054491622,-0.108997394664581,0.733140110303463
