"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
17,-0.0108036714523288,"Up",0.0149031077879832,0.822760809427292,"GO:0030808","regulation of nucleotide biosynthetic process"
17,-0.0108036714523288,"Up",0.0149031077879832,0.822760809427292,"GO:1900371","regulation of purine nucleotide biosynthetic process"
128,0.00542138956169254,"Down",0.0150528163534775,0.822760809427292,"GO:0003002","regionalization"
31,0.00658887154631616,"Up",0.0151267370021776,0.822760809427292,"GO:1903573","negative regulation of response to endoplasmic reticulum stress"
369,0.00244300407027234,"Up",0.0151326127136182,0.822760809427292,"GO:0051668","localization within membrane"
86,0.0335187690278289,"Up",0.0160321412019113,0.822760809427292,"GO:1902600","proton transmembrane transport"
161,0.0228575222656873,"Up",0.0168466541993542,0.822760809427292,"GO:0009165","nucleotide biosynthetic process"
140,0.0316408241276373,"Up",0.0169463423846407,0.822760809427292,"GO:0046390","ribose phosphate biosynthetic process"
162,0.02373572412429,"Up",0.0173484453959006,0.822760809427292,"GO:1901293","nucleoside phosphate biosynthetic process"
140,0.0275836575063214,"Up",0.0173542381961894,0.822760809427292,"GO:0072522","purine-containing compound biosynthetic process"
121,-0.00317045238639201,"Up",0.0174204373121337,0.822760809427292,"GO:0061136","regulation of proteasomal protein catabolic process"
19,-0.0395253834560793,"Up",0.0196125436140355,0.822760809427292,"GO:0071353","cellular response to interleukin-4"
32,0.0115027533807078,"Up",0.0197242712725157,0.822760809427292,"GO:0043277","apoptotic cell clearance"
27,-0.0265008036474261,"Up",0.0199631705367927,0.822760809427292,"GO:0043457","regulation of cellular respiration"
33,-0.00724315217799483,"Up",0.0200126077729201,0.822760809427292,"GO:0071763","nuclear membrane organization"
37,-0.0113143622875676,"Up",0.0202529063647987,0.822760809427292,"GO:0061951","establishment of protein localization to plasma membrane"
19,-0.00371053646571004,"Up",0.0203346674464245,0.822760809427292,"GO:1903715","regulation of aerobic respiration"
29,0.0115993648512711,"Up",0.0206833065381845,0.822760809427292,"GO:0045454","cell redox homeostasis"
135,0.033982931615086,"Up",0.0208958201187918,0.822760809427292,"GO:0006164","purine nucleotide biosynthetic process"
75,0.00531356482459235,"Up",0.0211715916240776,0.822760809427292,"GO:0072655","establishment of protein localization to mitochondrion"
74,0.0128541095619237,"Up",0.0212555341369794,0.822760809427292,"GO:0002832","negative regulation of response to biotic stimulus"
47,0.00214380988103078,"Up",0.0212899085416466,0.822760809427292,"GO:1900542","regulation of purine nucleotide metabolic process"
50,-5.41590070577685e-05,"Up",0.0213129147234505,0.822760809427292,"GO:0006140","regulation of nucleotide metabolic process"
78,0.00538917660097868,"Up",0.0214859174170687,0.822760809427292,"GO:0070585","protein localization to mitochondrion"
312,0.00310985780362639,"Up",0.0215145404848788,0.822760809427292,"GO:0090407","organophosphate biosynthetic process"
136,0.0345578838919361,"Up",0.0221387611343686,0.822760809427292,"GO:0009260","ribonucleotide biosynthetic process"
238,0.00135778975938473,"Up",0.0223428019183134,0.822760809427292,"GO:0051051","negative regulation of transport"
41,-0.0129166319313564,"Down",0.0224299475070544,0.822760809427292,"GO:0003281","ventricular septum development"
177,0.00578873495609304,"Down",0.0226852414252095,0.822760809427292,"GO:0030900","forebrain development"
45,0.0064974014047666,"Down",0.0230974387063583,0.822760809427292,"GO:0007368","determination of left/right symmetry"
18,-0.0184245347701052,"Up",0.0237385110442743,0.822760809427292,"GO:0051016","barbed-end actin filament capping"
39,0.0626014300632531,"Up",0.0244462184885347,0.822760809427292,"GO:0006635","fatty acid beta-oxidation"
40,-0.014977242421194,"Up",0.0250044081443961,0.822760809427292,"GO:0009166","nucleotide catabolic process"
52,-0.0131778690551587,"Down",0.0251315286100942,0.822760809427292,"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle"
20,-0.00361089123903838,"Up",0.025508248589557,0.822760809427292,"GO:0045920","negative regulation of exocytosis"
54,-0.00555065060244761,"Down",0.0256732060578852,0.822760809427292,"GO:0007498","mesoderm development"
