"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Fibroblast","Endothelial","BMP5","ACVR1_ACVR2A",7.64512293555181e-06,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Endothelial","BMP5","ACVR1_BMPR2",9.03217968412389e-05,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP5","ACVR1_BMPR2",3.48669585840993e-05,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP5","ACVR1_BMPR2",4.3942834539995e-05,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP5","BMPR1A_ACVR2A",2.10993622216351e-05,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP5","BMPR1A_BMPR2",1.38251281079462e-05,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP5","BMPR1A_BMPR2",2.9747032405339e-05,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP5","BMPR1A_BMPR2",1.6658406617144e-05,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP5","BMPR1A_BMPR2",3.6238072015633e-05,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP5","BMPR1B_ACVR2A",4.21212557151526e-05,0,"BMP5_BMPR1B_ACVR2A","BMP5 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP5","BMPR1B_BMPR2",5.93842371130605e-05,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP5","BMPR1B_BMPR2",2.11783072723458e-05,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","Endothelial","BMP6","ACVR1_ACVR2A",1.54650648451542e-05,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP6","ACVR1_ACVR2A",1.44056080794217e-05,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP6","ACVR1_ACVR2A",1.80730304268682e-05,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","Endothelial","BMP6","ACVR1_BMPR2",0.000182694953109903,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP6","ACVR1_BMPR2",0.000170181458818593,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP6","ACVR1_BMPR2",0.000213498634575354,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","Fibroblast","BMP6","ACVR1_BMPR2",7.0529109767338e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP6","ACVR1_BMPR2",6.56977539078672e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP6","ACVR1_BMPR2",8.24220639061893e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","PC_VSMC","BMP6","ACVR1_BMPR2",8.88872370364791e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP6","ACVR1_BMPR2",8.27984206236054e-05,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP6","ACVR1_BMPR2",0.000103875595921018,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","myeSC","BMP6","BMPR1A_ACVR2A",4.26806726695155e-05,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP6","BMPR1A_ACVR2A",3.97568569554452e-05,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP6","BMPR1A_ACVR2A",4.98779705948284e-05,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","Fibroblast","BMP6","BMPR1A_BMPR2",2.79661810494086e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP6","BMPR1A_BMPR2",2.60503515682932e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP6","BMPR1A_BMPR2",3.26822049760933e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","myeSC","BMP6","BMPR1A_BMPR2",6.01730634197695e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP6","BMPR1A_BMPR2",5.60510194062231e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP6","BMPR1A_BMPR2",7.03199468132761e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","nmSC","BMP6","BMPR1A_BMPR2",3.36974677068504e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP6","BMPR1A_BMPR2",3.13890176061498e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP6","BMPR1A_BMPR2",3.93799706659567e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","PC_VSMC","BMP6","BMPR1A_BMPR2",7.33026636439434e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP6","BMPR1A_BMPR2",6.82813056702155e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP6","BMPR1A_BMPR2",8.5663328915996e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","myeSC","BMP6","BMPR1B_ACVR2A",8.52029919781054e-05,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP6","BMPR1B_ACVR2A",7.93664775885799e-05,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP6","BMPR1B_ACVR2A",9.95702670787242e-05,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","myeSC","BMP6","BMPR1B_BMPR2",0.000120120692236265,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP6","BMPR1B_BMPR2",0.000111892582099367,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP6","BMPR1B_BMPR2",0.000140375217228824,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial","nmSC","BMP6","BMPR1B_BMPR2",4.2840376299065e-05,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP6","BMPR1B_BMPR2",3.99056184966306e-05,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP6","BMPR1B_BMPR2",5.00646091118235e-05,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Endothelial","BMP7","ACVR1_ACVR2A",3.85474000738015e-05,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP7","ACVR1_ACVR2A",2.72009608509877e-05,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP7","ACVR1_ACVR2A",0.000140750551325885,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Endothelial","BMP7","ACVR1_BMPR2",0.000455228288281987,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP7","ACVR1_BMPR2",0.000321293758610865,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP7","ACVR1_BMPR2",0.00166044319720175,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP7","ACVR1_BMPR2",0.000175774992073359,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP7","ACVR1_BMPR2",0.000124044880479752,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP7","ACVR1_BMPR2",0.000641553930234114,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP7","ACVR1_BMPR2",0.000221521267798574,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP7","ACVR1_BMPR2",0.000156330868064926,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP7","ACVR1_BMPR2",0.000808444240833725,0,"BMP7_ACVR1_BMPR2","BMP7 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP7","BMPR1A_ACVR2A",0.000106378048099273,0,"BMP7_BMPR1A_ACVR2A","BMP7 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP7","BMPR1A_ACVR2A",7.50679649339525e-05,0,"BMP7_BMPR1A_ACVR2A","BMP7 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP7","BMPR1A_ACVR2A",0.000388358746637963,0,"BMP7_BMPR1A_ACVR2A","BMP7 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP7","BMPR1A_BMPR2",6.97048001724218e-05,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP7","BMPR1A_BMPR2",4.91881044535188e-05,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP7","BMPR1A_BMPR2",0.000254491005412511,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP7","BMPR1A_BMPR2",0.000149971348580125,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP7","BMPR1A_BMPR2",0.0001058326382808,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP7","BMPR1A_BMPR2",0.000547446421579242,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP7","BMPR1A_BMPR2",8.39896884013392e-05,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP7","BMPR1A_BMPR2",5.92684893108547e-05,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP7","BMPR1A_BMPR2",0.000306642992890804,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP7","BMPR1A_BMPR2",0.00018268793276765,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP7","BMPR1A_BMPR2",0.000128923109647289,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP7","BMPR1A_BMPR2",0.000666792325895508,0,"BMP7_BMPR1A_BMPR2","BMP7 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP7","BMPR1B_ACVR2A",0.000212344075532155,0,"BMP7_BMPR1B_ACVR2A","BMP7 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP7","BMPR1B_ACVR2A",0.000149852476201616,0,"BMP7_BMPR1B_ACVR2A","BMP7 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP7","BMPR1B_ACVR2A",0.000775006176416945,0,"BMP7_BMPR1B_ACVR2A","BMP7 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP7","BMPR1B_BMPR2",0.000299346382236322,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP7","BMPR1B_BMPR2",0.0002112589684354,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP7","BMPR1B_BMPR2",0.00109230460242033,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP7","BMPR1B_BMPR2",0.000106776204441792,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP7","BMPR1B_BMPR2",7.53488869841919e-05,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP7","BMPR1B_BMPR2",0.000389813606190443,0,"BMP7_BMPR1B_BMPR2","BMP7 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Endothelial","BMP8B","ACVR1_ACVR2A",1.54517678767415e-05,0,"BMP8B_ACVR1_ACVR2A","BMP8B - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP8B","ACVR1_ACVR2A",0.000369948243698916,0,"BMP8B_ACVR1_ACVR2A","BMP8B - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP8B","ACVR1_ACVR2A",0.000169493099226584,0,"BMP8B_ACVR1_ACVR2A","BMP8B - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Endothelial","BMP8B","ACVR1_BMPR2",0.000182533390833048,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Endothelial","BMP8B","ACVR1_BMPR2",0.00435296742793752,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Endothelial","BMP8B","ACVR1_BMPR2",0.00199888484149139,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP8B","ACVR1_BMPR2",7.0467796311442e-05,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP8B","ACVR1_BMPR2",0.00168455200922944,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP8B","ACVR1_BMPR2",0.000772469511376974,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP8B","ACVR1_BMPR2",8.88097679764183e-05,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP8B","ACVR1_BMPR2",0.00212226495674322,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP8B","ACVR1_BMPR2",0.000973387595340288,0,"BMP8B_ACVR1_BMPR2","BMP8B - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP8B","BMPR1A_ACVR2A",4.26438075106495e-05,0,"BMP8B_BMPR1A_ACVR2A","BMP8B - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP8B","BMPR1A_ACVR2A",0.00102033367099792,0,"BMP8B_BMPR1A_ACVR2A","BMP8B - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP8B","BMPR1A_ACVR2A",0.000467641233031245,0,"BMP8B_BMPR1A_ACVR2A","BMP8B - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","Fibroblast","BMP8B","BMPR1A_BMPR2",2.79420681432976e-05,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","Fibroblast","BMP8B","BMPR1A_BMPR2",0.000668731897921491,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","Fibroblast","BMP8B","BMPR1A_BMPR2",0.000306450798432479,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP8B","BMPR1A_BMPR2",6.01209363081854e-05,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP8B","BMPR1A_BMPR2",0.00143791575900844,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP8B","BMPR1A_BMPR2",0.000659184500524776,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP8B","BMPR1A_BMPR2",3.366840838887e-05,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP8B","BMPR1A_BMPR2",0.000805760678853793,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP8B","BMPR1A_BMPR2",0.000369250048477816,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","PC_VSMC","BMP8B","BMPR1A_BMPR2",7.3238957191144e-05,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","PC_VSMC","BMP8B","BMPR1A_BMPR2",0.00175086741444937,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","PC_VSMC","BMP8B","BMPR1A_BMPR2",0.000802860637711292,0,"BMP8B_BMPR1A_BMPR2","BMP8B - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP8B","BMPR1B_ACVR2A",8.51288717608822e-05,0,"BMP8B_BMPR1B_ACVR2A","BMP8B - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP8B","BMPR1B_ACVR2A",0.0020348352209528,0,"BMP8B_BMPR1B_ACVR2A","BMP8B - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP8B","BMPR1B_ACVR2A",0.000933146900688224,0,"BMP8B_BMPR1B_ACVR2A","BMP8B - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","myeSC","BMP8B","BMPR1B_BMPR2",0.000120015586516795,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","myeSC","BMP8B","BMPR1B_BMPR2",0.0028663819890792,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","myeSC","BMP8B","BMPR1B_BMPR2",0.00131510375911139,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast","nmSC","BMP8B","BMPR1B_BMPR2",4.28033764852336e-05,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"myeSC","nmSC","BMP8B","BMPR1B_BMPR2",0.00102416437066839,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"nmSC","nmSC","BMP8B","BMPR1B_BMPR2",0.000469393566481479,0,"BMP8B_BMPR1B_BMPR2","BMP8B - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
